;Date	Time	Flow(CMS)
08/10/2016	02:25:26	4.32644161296791e-05
08/10/2016	02:40:26	4.54271478193549e-05
08/10/2016	02:55:26	4.71469037041774e-05
08/10/2016	03:10:26	4.84046962443726e-05
08/10/2016	03:25:26	5.58711977058651e-05
08/10/2016	03:40:26	6.29735244534007e-05
08/10/2016	03:55:26	6.33942481041238e-05
08/10/2016	04:10:26	6.35240837736069e-05
08/10/2016	04:25:26	6.35188611188601e-05
08/10/2016	04:40:26	6.32667387521768e-05
08/10/2016	04:55:26	6.29460361818183e-05
08/10/2016	05:10:26	6.23549713723374e-05
08/10/2016	05:25:26	6.14949401892798e-05
08/10/2016	05:40:26	6.02687473375364e-05
08/10/2016	05:55:26	6.46792974481203e-05
08/10/2016	06:10:26	6.30535657929753e-05
08/10/2016	06:25:26	6.12615795609971e-05
08/10/2016	06:40:26	6.50184612592859e-05
08/10/2016	06:55:26	6.28802157292236e-05
08/10/2016	07:10:26	6.05537214797653e-05
08/10/2016	07:25:26	6.36041488616023e-05
08/10/2016	07:40:26	6.08302223025738e-05
08/10/2016	07:55:26	5.77043177134896e-05
08/10/2016	08:10:26	5.98127140174646e-05
08/10/2016	08:25:26	6.17226266489056e-05
08/10/2016	08:40:26	5.81159871645161e-05
08/10/2016	08:55:26	5.93889548993265e-05
08/10/2016	09:10:26	6.02972127129296e-05
08/10/2016	09:25:26	5.038147686217e-05
08/10/2016	09:40:26	4.50760472783474e-05
08/10/2016	09:55:26	4.43570441676146e-05
08/10/2016	10:10:26	4.81810598539589e-05
08/10/2016	10:25:26	4.66726192907097e-05
08/10/2016	10:40:26	3.98825501475328e-05
08/10/2016	10:55:26	4.26273143777126e-05
08/10/2016	11:10:26	4.51838862753826e-05
08/10/2016	11:25:26	4.28141183177026e-05
08/10/2016	11:40:26	4.04237794404691e-05
08/10/2016	11:55:26	3.79977119386854e-05
08/10/2016	12:10:26	4.01588109617474e-05
08/10/2016	12:25:26	4.68655562785923e-05
08/10/2016	12:40:26	4.8729465407312e-05
08/10/2016	12:55:26	4.5719240033329e-05
08/10/2016	13:10:26	4.71075688064516e-05
08/10/2016	13:25:26	5.28084479816671e-05
08/10/2016	13:40:26	5.34044792835103e-05
08/10/2016	13:55:26	5.32512443266862e-05
08/10/2016	14:10:26	5.66720648076962e-05
08/10/2016	14:25:26	6.33531595242312e-05
08/10/2016	14:40:26	7.30902082862168e-05
08/10/2016	14:55:26	9.08256199905164e-05
08/10/2016	15:10:26	0.000122441008975897
08/10/2016	15:25:26	0.000175735587190909
08/10/2016	15:40:26	0.000252486635729562
08/10/2016	15:55:26	0.00032877672951449
08/10/2016	16:10:26	0.000371286325445747
08/10/2016	16:25:26	0.000330513840648155
08/10/2016	16:40:26	0.000195333442256568
08/10/2016	16:55:26	1.1332273729619e-05
08/10/2016	17:10:26	-0.000183926141780242
08/10/2016	17:25:26	-0.000354578092234055
08/10/2016	17:40:26	-0.00047396166118827
08/10/2016	17:55:26	-0.000542779193289396
08/10/2016	18:10:26	-0.000585625164948677
08/10/2016	18:25:26	-0.000612902789812317
08/10/2016	18:40:26	-0.000615296295501827
08/10/2016	18:55:26	-0.000605458953390067
08/10/2016	19:10:26	-0.000588097929087976
08/10/2016	19:25:26	-0.000559101544329266
08/10/2016	19:40:26	-0.000521244505942088
08/10/2016	19:55:26	-0.000484016639835191
08/10/2016	20:10:26	-0.000449150065900591
08/10/2016	20:25:26	-0.000417820753432248
08/10/2016	20:40:26	-0.000376156535227859
08/10/2016	20:55:26	-0.000339927927045878
08/10/2016	21:10:26	-0.000310217517507829
