;DateTime,Heat [Watts/m]
08/10/2016 03:08:45,6619258.19053234
08/10/2016 03:23:45,6519337.61905135
08/10/2016 03:38:45,6486730.20077197
08/10/2016 03:53:45,6413743.55699509
08/10/2016 04:08:45,6409152.54659098
08/10/2016 04:23:45,6334887.87960722
08/10/2016 04:38:45,6256825.07026465
08/10/2016 04:53:45,6225744.14923195
08/10/2016 05:08:45,6226141.26888937
08/10/2016 05:23:45,6311981.23340127
08/10/2016 05:38:45,6244210.21330182
08/10/2016 05:53:45,6247287.8906468
08/10/2016 06:08:45,6184835.33943992
08/10/2016 06:23:45,6197795.48207174
08/10/2016 06:38:45,6190824.4962622
08/10/2016 06:53:45,6186798.99741444
08/10/2016 07:08:45,6263569.79660087
08/10/2016 07:23:45,6343040.07699445
08/10/2016 07:38:45,6434861.38209228
08/10/2016 07:53:45,6521517.93761244
08/10/2016 08:08:45,6709785.01718886
08/10/2016 08:23:45,6849304.83605571
08/10/2016 08:38:45,7089457.18954625
08/10/2016 08:53:45,7355659.13901761
08/10/2016 09:08:45,7597802.16449251
08/10/2016 09:23:45,7908873.83580856
08/10/2016 09:38:45,8317343.4911685
08/10/2016 09:53:45,8631194.17732474
08/10/2016 10:08:45,9038612.34320502
08/10/2016 10:23:45,9592010.37873284
08/10/2016 10:38:45,10243350.929437
08/10/2016 10:53:45,11007338.2556713
08/10/2016 11:08:45,12024258.5788458
08/10/2016 11:23:45,13272026.0991988
08/10/2016 11:38:45,15198107.9945143
08/10/2016 11:53:45,18947012.17522
08/10/2016 12:08:45,25380790.1136992
08/10/2016 12:23:45,35513554.745604
08/10/2016 12:38:45,47391404.2438885
08/10/2016 12:53:45,60331252.0865837
08/10/2016 13:08:45,73090841.0637885
08/10/2016 13:23:45,83355710.9146618
08/10/2016 13:38:45,92202627.7301983
08/10/2016 13:53:45,98347958.4398502
08/10/2016 14:08:45,103657024.537222
08/10/2016 14:23:45,105849167.555516
08/10/2016 14:38:45,103602859.390578
08/10/2016 14:53:45,96139668.722778
08/10/2016 15:08:45,85751769.9404691
08/10/2016 15:23:45,75732439.6125827
08/10/2016 15:38:45,66772691.9971445
08/10/2016 15:53:45,58359023.6774705
08/10/2016 16:08:45,51884538.9136485
08/10/2016 16:23:45,45690661.148639
08/10/2016 16:38:45,41168709.2495952
08/10/2016 16:53:45,37186595.4531425
08/10/2016 17:08:45,33960949.6207809
08/10/2016 17:23:45,31454742.8193736
08/10/2016 17:38:45,29361813.2152238
08/10/2016 17:53:45,28012718.2040142
08/10/2016 18:08:45,26338980.4725612
08/10/2016 18:23:45,25255423.177571
08/10/2016 18:38:45,24499255.9208924
08/10/2016 18:53:45,23880377.5683946
08/10/2016 19:08:45,23515470.1359564
08/10/2016 19:23:45,23179591.9179694
08/10/2016 19:38:45,23055042.797148
08/10/2016 19:53:45,22941534.0416071
08/10/2016 20:08:45,23028266.846143
08/10/2016 20:23:45,23266408.9168881
08/10/2016 20:38:45,23907919.8015959
08/10/2016 20:53:45,24767331.5772462
08/10/2016 21:08:45,25856067.0635556
08/10/2016 21:23:45,26864172.3242983
08/10/2016 21:38:45,27640085.5775668
08/10/2016 21:53:45,27720309.094104
08/10/2016 22:08:45,26757891.8053356
08/10/2016 22:23:45,25238017.2344339
08/10/2016 22:38:45,23329409.6994348
08/10/2016 22:53:45,21541417.1136101
08/10/2016 23:08:45,19982896.062232
08/10/2016 23:23:45,18494667.3792152
08/10/2016 23:38:45,16930373.1450249
08/10/2016 23:53:45,15582562.3300105
08/11/2016 00:08:45,14561182.6364318
08/11/2016 00:23:45,13606277.568175
08/11/2016 00:38:45,12727346.3216089
08/11/2016 00:53:45,12017394.8263139
08/11/2016 01:08:45,11316580.2420464
08/11/2016 01:23:45,10813030.7337919
08/11/2016 01:38:45,10282081.4775723
08/11/2016 01:53:45,9777519.28676601
08/11/2016 02:08:45,9390301.70379076
08/11/2016 02:23:45,9036185.88176235
08/11/2016 02:38:45,8653959.03426074
08/11/2016 02:53:45,8413366.22899547
08/11/2016 03:08:45,8042174.94733291
08/11/2016 03:23:45,7818856.84716525
08/11/2016 03:38:45,7636171.10885131
08/11/2016 03:53:45,7400645.6930267
08/11/2016 04:08:45,7216558.2429938
08/11/2016 04:23:45,7061028.98942955
08/11/2016 04:38:45,6961197.13908749
08/11/2016 04:53:45,6784851.87685076
08/11/2016 05:08:45,6712125.22577777
08/11/2016 05:23:45,6604624.82481357
08/11/2016 05:38:45,6456597.92400378
08/11/2016 05:53:45,6381780.08688949
08/11/2016 06:08:45,6314860.7622984
08/11/2016 06:23:45,6225621.69486246
08/11/2016 06:38:45,6069032.72420134
08/11/2016 06:53:45,6024242.39886275
08/11/2016 07:08:45,6008423.15924987
08/11/2016 07:23:45,6013702.54696069
08/11/2016 07:38:45,6028580.82141846
08/11/2016 07:53:45,6033092.29818952
08/11/2016 08:08:45,6043267.11814129
08/11/2016 08:23:45,6074079.54459897
08/11/2016 08:38:45,6000708.3968444
08/11/2016 08:53:45,6032030.3870614
08/11/2016 09:08:45,6011596.55120841
08/11/2016 09:23:45,6021568.14901504
08/11/2016 09:38:45,5992004.67485009
08/11/2016 09:53:45,6002145.48731737
08/11/2016 10:08:45,6049049.48751764
08/11/2016 10:23:45,6105962.93256372
08/11/2016 10:38:45,6108117.19700364
08/11/2016 10:53:45,6142285.39426806
08/11/2016 11:08:45,6203491.73572128
08/11/2016 11:23:45,6522576.00918585
08/11/2016 11:38:45,7106565.69677619
08/11/2016 11:53:45,8866657.61176635
08/11/2016 12:08:45,13622950.1487739
